date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drought_prone_base,crop_stress_index
2019-03-09,Pune,Maharashtra,0.54,23.15,63.84,39.81,1,24.88
2019-03-10,Pune,Maharashtra,1.63,24.98,57.34,31.1,1,8.52
2019-03-11,Pune,Maharashtra,0.03,22.3,45.79,30.26,1,14.41
2019-03-12,Pune,Maharashtra,0.09,24.31,49.0,29.41,1,22.58
2019-03-13,Pune,Maharashtra,0.06,25.06,56.92,18.76,1,15.58
2019-03-14,Pune,Maharashtra,0.44,25.74,40.77,20.98,1,20.01
2019-03-15,Pune,Maharashtra,0.0,22.94,50.19,27.01,1,20.66
2019-03-16,Pune,Maharashtra,0.57,22.77,31.14,38.0,1,20.14
2019-03-17,Pune,Maharashtra,0.06,24.51,29.58,34.14,1,22.81
2019-03-18,Pune,Maharashtra,0.18,24.3,44.84,12.83,1,21.42
2019-03-19,Pune,Maharashtra,0.01,24.03,50.24,29.24,1,7.12
2019-03-20,Pune,Maharashtra,0.52,25.8,57.8,18.72,1,23.17
2019-03-21,Pune,Maharashtra,0.12,23.85,43.85,46.67,1,13.03
2019-03-22,Pune,Maharashtra,0.08,24.74,46.36,15.33,1,20.57
2019-03-23,Pune,Maharashtra,0.36,24.91,49.0,24.26,1,21.88
2019-03-24,Pune,Maharashtra,0.06,23.87,43.01,14.84,1,20.05
2019-03-25,Pune,Maharashtra,0.4,23.45,46.91,21.61,1,18.38
2019-03-26,Pune,Maharashtra,0.0,25.69,40.61,20.4,1,12.95
2019-03-27,Pune,Maharashtra,0.67,25.48,35.98,39.21,1,28.37
2019-03-28,Pune,Maharashtra,0.32,25.23,35.22,33.99,1,18.9
2019-03-29,Pune,Maharashtra,0.08,27.03,57.88,37.2,1,18.44
2019-03-30,Pune,Maharashtra,0.0,23.67,46.32,29.04,1,19.83
2019-03-31,Pune,Maharashtra,1.34,23.69,40.22,37.93,1,24.87
2019-04-01,Pune,Maharashtra,0.61,28.07,39.96,21.33,1,26.67
2019-04-02,Pune,Maharashtra,1.86,24.47,43.86,30.65,1,12.37
2019-04-03,Pune,Maharashtra,0.5,30.69,46.47,39.2,1,20.4
2019-04-04,Pune,Maharashtra,0.33,25.32,47.23,26.49,1,30.75
2019-04-05,Pune,Maharashtra,0.1,22.37,42.76,17.31,1,21.44
2019-04-06,Pune,Maharashtra,0.55,26.13,48.34,25.25,1,17.3
2019-04-07,Pune,Maharashtra,0.19,26.52,47.27,35.77,1,17.01
2019-04-08,Pune,Maharashtra,1.32,25.47,68.65,30.62,1,23.23
2019-04-09,Pune,Maharashtra,0.01,26.93,51.22,39.71,1,21.27
2019-04-10,Pune,Maharashtra,1.95,27.14,23.61,27.22,1,17.43
2019-04-11,Pune,Maharashtra,0.7,24.83,54.4,46.44,1,15.53
2019-04-12,Pune,Maharashtra,0.36,26.9,43.72,40.44,1,16.92
2019-04-13,Pune,Maharashtra,0.96,24.12,54.0,36.17,1,23.52
2019-04-14,Pune,Maharashtra,0.8,27.38,48.61,25.28,1,22.93
2019-04-15,Pune,Maharashtra,0.42,27.57,33.94,25.87,1,21.11
2019-04-16,Pune,Maharashtra,0.16,25.58,35.82,52.99,1,13.81
2019-04-17,Pune,Maharashtra,0.71,26.39,47.15,28.41,1,25.68
2019-04-18,Pune,Maharashtra,0.01,27.64,52.02,33.36,1,18.98
2019-04-19,Pune,Maharashtra,0.0,27.32,62.74,31.87,1,19.73
2019-04-20,Pune,Maharashtra,0.01,29.11,49.13,31.33,1,24.43
2019-04-21,Pune,Maharashtra,0.04,27.99,44.26,25.81,1,20.91
2019-04-22,Pune,Maharashtra,1.02,26.84,62.2,16.24,1,29.92
2019-04-23,Pune,Maharashtra,0.76,26.99,42.36,42.0,1,22.06
2019-04-24,Pune,Maharashtra,0.03,23.99,40.41,39.95,1,20.01
2019-04-25,Pune,Maharashtra,0.09,26.99,46.18,32.13,1,18.58
2019-04-26,Pune,Maharashtra,0.17,23.93,42.47,32.89,1,23.32
2019-04-27,Pune,Maharashtra,0.02,27.54,36.15,5.0,1,22.15
2019-04-28,Pune,Maharashtra,0.41,26.85,49.68,34.39,1,18.23
2019-04-29,Pune,Maharashtra,0.46,26.68,43.82,27.2,1,22.06
2019-04-30,Pune,Maharashtra,0.03,27.51,45.95,21.44,1,9.49
2019-05-01,Pune,Maharashtra,0.3,28.75,40.05,40.63,1,25.04
2019-05-02,Pune,Maharashtra,0.03,27.08,66.15,39.05,1,28.09
2019-05-03,Pune,Maharashtra,0.06,26.35,56.89,37.6,1,31.23
2019-05-04,Pune,Maharashtra,0.14,25.06,55.17,25.68,1,27.59
2019-05-05,Pune,Maharashtra,0.27,28.25,30.77,32.26,1,16.67
2019-05-06,Pune,Maharashtra,0.14,31.42,49.08,21.39,1,30.86
2019-05-07,Pune,Maharashtra,0.02,27.98,40.22,25.67,1,20.16
2019-05-08,Pune,Maharashtra,0.52,27.92,38.46,21.26,1,19.68
2019-05-09,Pune,Maharashtra,0.08,29.04,37.65,20.87,1,19.5
2019-05-10,Pune,Maharashtra,0.0,27.87,44.69,23.52,1,19.87
2019-05-11,Pune,Maharashtra,1.06,26.57,50.14,36.6,1,18.0
2019-05-12,Pune,Maharashtra,0.07,28.28,54.74,31.25,1,14.88
2019-05-13,Pune,Maharashtra,0.93,30.29,46.94,37.69,1,16.33
2019-05-14,Pune,Maharashtra,0.76,28.12,34.71,38.89,1,15.87
2019-05-15,Pune,Maharashtra,1.89,28.8,46.28,33.19,1,18.04
2019-05-16,Pune,Maharashtra,0.29,28.36,49.64,41.28,1,19.89
2019-05-17,Pune,Maharashtra,0.22,28.46,48.97,15.48,1,25.73
2019-05-18,Pune,Maharashtra,0.03,27.82,55.17,49.35,1,19.52
2019-05-19,Pune,Maharashtra,0.55,28.13,50.45,36.64,1,13.92
2019-05-20,Pune,Maharashtra,0.2,29.55,52.24,49.03,1,16.22
2019-05-21,Pune,Maharashtra,0.09,26.63,40.38,8.58,1,18.32
2019-05-22,Pune,Maharashtra,0.1,26.69,63.41,29.89,1,19.26
2019-05-23,Pune,Maharashtra,0.65,25.5,64.01,35.95,1,27.59
2019-05-24,Pune,Maharashtra,1.08,27.09,52.1,30.7,1,14.45
2019-05-25,Pune,Maharashtra,1.27,26.98,41.74,46.22,1,23.01
2019-05-26,Pune,Maharashtra,1.6,27.3,61.12,39.62,1,22.86
2019-05-27,Pune,Maharashtra,0.8,28.21,50.31,37.49,1,17.82
2019-05-28,Pune,Maharashtra,0.02,30.06,48.15,18.21,1,12.28
2019-05-29,Pune,Maharashtra,0.02,29.02,61.07,37.7,1,22.54
2019-05-30,Pune,Maharashtra,0.2,27.89,41.68,20.27,1,23.18
2019-05-31,Pune,Maharashtra,0.9,30.51,48.22,25.78,1,17.06
2019-06-01,Pune,Maharashtra,0.8,27.52,56.01,23.58,1,17.51
2019-06-02,Pune,Maharashtra,8.63,28.1,62.86,43.11,1,11.59
2019-06-03,Pune,Maharashtra,2.13,27.66,70.18,14.26,1,26.31
2019-06-04,Pune,Maharashtra,0.13,30.04,63.55,29.32,1,17.65
2019-06-05,Pune,Maharashtra,1.5,29.59,58.64,34.95,1,16.1
2019-06-06,Pune,Maharashtra,0.04,25.94,62.93,24.24,1,25.84
2019-06-07,Pune,Maharashtra,1.65,30.68,58.81,23.83,1,17.47
2019-06-08,Pune,Maharashtra,1.33,28.32,62.26,23.87,1,7.84
2019-06-09,Pune,Maharashtra,0.47,24.05,49.61,29.72,1,21.34
2019-06-10,Pune,Maharashtra,2.24,27.97,75.38,31.12,1,18.05
2019-06-11,Pune,Maharashtra,0.25,28.44,59.65,11.1,1,25.75
2019-06-12,Pune,Maharashtra,2.24,29.21,62.26,32.19,1,23.93
2019-06-13,Pune,Maharashtra,2.53,30.01,59.04,39.64,1,25.76
2019-06-14,Pune,Maharashtra,3.07,28.9,61.82,27.95,1,14.62
2019-06-15,Pune,Maharashtra,1.78,30.5,59.9,35.68,1,22.05
2019-06-16,Pune,Maharashtra,0.05,29.62,64.96,33.72,1,18.59
2019-06-17,Pune,Maharashtra,0.08,29.19,64.45,30.74,1,25.85
2019-06-18,Pune,Maharashtra,0.35,31.22,50.35,13.53,1,25.04
2019-06-19,Pune,Maharashtra,2.89,30.6,53.52,34.25,1,23.01
2019-06-20,Pune,Maharashtra,1.49,28.11,68.55,28.31,1,23.21
2019-06-21,Pune,Maharashtra,0.0,31.13,74.94,37.24,1,30.45
2019-06-22,Pune,Maharashtra,16.88,28.04,65.15,46.96,1,21.93
2019-06-23,Pune,Maharashtra,4.91,28.69,58.92,52.34,1,20.83
2019-06-24,Pune,Maharashtra,0.27,29.95,56.29,27.66,1,18.0
2019-06-25,Pune,Maharashtra,6.24,31.64,56.63,40.61,1,25.01
2019-06-26,Pune,Maharashtra,0.12,29.96,82.19,23.28,1,20.85
2019-06-27,Pune,Maharashtra,2.96,25.71,71.29,24.37,1,13.79
2019-06-28,Pune,Maharashtra,0.39,27.33,55.63,31.42,1,23.42
2019-06-29,Pune,Maharashtra,0.48,26.75,62.5,21.21,1,14.65
2019-06-30,Pune,Maharashtra,0.36,28.34,55.56,34.18,1,11.53
2019-07-01,Pune,Maharashtra,12.91,28.61,72.55,35.51,1,12.36
2019-07-02,Pune,Maharashtra,3.47,29.23,76.7,30.39,1,6.68
2019-07-03,Pune,Maharashtra,5.75,28.5,73.96,23.17,1,25.16
2019-07-04,Pune,Maharashtra,1.9,28.85,70.26,36.67,1,23.22
2019-07-05,Pune,Maharashtra,0.21,27.25,85.66,22.67,1,23.97
2019-07-06,Pune,Maharashtra,0.42,28.88,80.17,33.95,1,17.54
2019-07-07,Pune,Maharashtra,1.44,29.14,75.87,33.16,1,19.49
2019-07-08,Pune,Maharashtra,5.22,26.69,73.57,19.72,1,11.05
2019-07-09,Pune,Maharashtra,2.1,27.93,82.32,28.45,1,18.13
2019-07-10,Pune,Maharashtra,0.78,26.18,71.3,13.71,1,15.65
2019-07-11,Pune,Maharashtra,4.28,28.58,66.95,39.24,1,14.34
2019-07-12,Pune,Maharashtra,0.54,27.75,61.96,35.24,1,26.28
2019-07-13,Pune,Maharashtra,0.16,26.69,82.26,21.68,1,23.52
2019-07-14,Pune,Maharashtra,1.25,28.24,76.86,24.81,1,16.19
2019-07-15,Pune,Maharashtra,2.19,26.24,93.58,18.13,1,32.95
2019-07-16,Pune,Maharashtra,0.0,26.67,80.91,15.75,1,10.33
2019-07-17,Pune,Maharashtra,2.68,27.27,85.11,50.71,1,27.37
2019-07-18,Pune,Maharashtra,4.8,26.39,74.95,26.01,1,15.38
2019-07-19,Pune,Maharashtra,0.02,30.43,72.51,60.82,1,13.56
2019-07-20,Pune,Maharashtra,5.19,30.53,71.09,48.77,1,17.27
2019-07-21,Pune,Maharashtra,1.49,28.7,74.18,28.98,1,22.27
2019-07-22,Pune,Maharashtra,3.37,27.44,65.99,30.54,1,24.27
2019-07-23,Pune,Maharashtra,1.87,29.45,80.0,34.78,1,19.35
2019-07-24,Pune,Maharashtra,8.58,28.56,78.69,44.3,1,13.05
2019-07-25,Pune,Maharashtra,0.05,28.35,72.52,29.21,1,28.87
2019-07-26,Pune,Maharashtra,0.91,32.24,75.39,30.41,1,24.71
2019-07-27,Pune,Maharashtra,0.73,27.93,77.17,31.57,1,17.47
2019-07-28,Pune,Maharashtra,0.04,24.64,76.36,41.04,1,21.16
2019-07-29,Pune,Maharashtra,0.68,25.79,61.12,21.68,1,21.0
2019-07-30,Pune,Maharashtra,1.33,27.74,72.16,26.42,1,14.4
2019-07-31,Pune,Maharashtra,0.69,26.33,83.14,5.0,1,27.11
2019-08-01,Pune,Maharashtra,0.49,27.66,70.86,28.67,1,22.32
2019-08-02,Pune,Maharashtra,0.3,25.64,67.96,24.51,1,19.62
2019-08-03,Pune,Maharashtra,2.9,29.2,65.65,24.9,1,14.77
2019-08-04,Pune,Maharashtra,8.39,29.83,64.49,38.19,1,10.43
2019-08-05,Pune,Maharashtra,2.55,26.92,56.44,31.74,1,19.42
2019-08-06,Pune,Maharashtra,6.48,25.86,75.43,44.01,1,25.84
2019-08-07,Pune,Maharashtra,0.66,25.18,90.73,25.42,1,19.71
2019-08-08,Pune,Maharashtra,0.28,28.32,76.09,16.46,1,28.6
2019-08-09,Pune,Maharashtra,1.79,26.23,82.42,36.73,1,23.51
2019-08-10,Pune,Maharashtra,0.13,28.27,86.5,31.36,1,16.68
2019-08-11,Pune,Maharashtra,13.41,25.95,79.11,20.45,1,14.44
2019-08-12,Pune,Maharashtra,1.16,29.21,69.17,20.8,1,24.44
2019-08-13,Pune,Maharashtra,1.93,29.31,75.07,36.88,1,18.2
2019-08-14,Pune,Maharashtra,6.93,28.29,69.21,39.41,1,14.21
2019-08-15,Pune,Maharashtra,1.05,26.01,71.27,42.09,1,24.05
2019-08-16,Pune,Maharashtra,0.33,25.67,76.91,28.84,1,17.47
2019-08-17,Pune,Maharashtra,3.0,26.78,78.19,27.63,1,12.75
2019-08-18,Pune,Maharashtra,0.45,27.61,78.15,29.61,1,13.38
2019-08-19,Pune,Maharashtra,1.4,26.05,75.99,29.82,1,28.67
2019-08-20,Pune,Maharashtra,0.18,27.39,78.08,27.56,1,27.31
2019-08-21,Pune,Maharashtra,3.66,23.93,75.13,16.88,1,18.87
2019-08-22,Pune,Maharashtra,0.96,26.58,72.99,40.96,1,19.68
2019-08-23,Pune,Maharashtra,2.51,25.55,74.24,20.8,1,16.49
2019-08-24,Pune,Maharashtra,3.52,27.15,74.98,37.29,1,7.15
2019-08-25,Pune,Maharashtra,1.39,25.21,81.56,33.01,1,4.24
2019-08-26,Pune,Maharashtra,2.11,24.88,67.1,43.09,1,18.29
2019-08-27,Pune,Maharashtra,6.34,26.17,72.2,37.82,1,17.84
2019-08-28,Pune,Maharashtra,0.44,28.01,71.75,26.14,1,16.17
2019-08-29,Pune,Maharashtra,0.0,25.38,66.18,30.18,1,12.06
2019-08-30,Pune,Maharashtra,0.21,24.26,95.18,31.23,1,23.4
2019-08-31,Pune,Maharashtra,2.36,25.49,80.77,43.77,1,13.64
2019-09-01,Pune,Maharashtra,2.23,27.48,68.99,5.0,1,19.21
2019-09-02,Pune,Maharashtra,5.25,22.75,82.48,29.91,1,11.12
2019-09-03,Pune,Maharashtra,0.46,26.62,61.26,28.79,1,14.32
2019-09-04,Pune,Maharashtra,3.71,25.2,77.78,24.07,1,18.6
2019-09-05,Pune,Maharashtra,1.92,21.81,59.07,30.78,1,19.66
2019-09-06,Pune,Maharashtra,0.34,24.78,63.89,42.97,1,20.62
2019-09-07,Pune,Maharashtra,0.01,25.81,65.89,44.42,1,20.14
2019-09-08,Pune,Maharashtra,0.85,24.64,51.18,30.25,1,16.4
2019-09-09,Pune,Maharashtra,1.18,23.0,69.96,32.32,1,17.69
2019-09-10,Pune,Maharashtra,5.93,26.52,59.98,43.18,1,11.39
2019-09-11,Pune,Maharashtra,2.23,25.18,60.29,35.28,1,19.95
2019-09-12,Pune,Maharashtra,0.36,25.91,50.7,41.06,1,27.38
2019-09-13,Pune,Maharashtra,2.82,25.54,64.27,43.96,1,19.96
2019-09-14,Pune,Maharashtra,0.89,23.81,54.45,26.37,1,16.19
2019-09-15,Pune,Maharashtra,0.65,23.55,69.48,8.18,1,13.34
2019-09-16,Pune,Maharashtra,1.05,23.56,73.37,38.53,1,21.87
2019-09-17,Pune,Maharashtra,0.17,23.44,50.99,59.88,1,27.9
2019-09-18,Pune,Maharashtra,1.92,27.91,69.19,38.8,1,18.81
2019-09-19,Pune,Maharashtra,1.46,24.42,61.37,35.41,1,19.74
2019-09-20,Pune,Maharashtra,2.45,26.09,60.21,41.91,1,18.51
2019-09-21,Pune,Maharashtra,0.23,21.84,43.5,48.45,1,14.42
2019-09-22,Pune,Maharashtra,0.15,21.73,46.02,17.12,1,22.59
2019-09-23,Pune,Maharashtra,6.63,27.22,57.81,25.74,1,3.72
2019-09-24,Pune,Maharashtra,0.15,23.19,62.18,30.2,1,17.8
2019-09-25,Pune,Maharashtra,2.11,22.95,71.73,25.42,1,18.7
2019-09-26,Pune,Maharashtra,0.06,24.19,68.6,38.21,1,12.31
2019-09-27,Pune,Maharashtra,0.1,26.52,69.81,27.1,1,11.21
2019-09-28,Pune,Maharashtra,2.86,24.55,65.92,34.46,1,16.78
2019-09-29,Pune,Maharashtra,0.18,25.96,67.31,22.0,1,25.29
2019-09-30,Pune,Maharashtra,0.23,24.83,39.47,48.18,1,20.67
2019-10-01,Pune,Maharashtra,0.92,26.52,48.07,46.36,1,20.0
2019-10-02,Pune,Maharashtra,0.0,22.0,37.42,38.79,1,32.77
2019-10-03,Pune,Maharashtra,0.31,25.61,51.81,34.3,1,17.89
2019-10-04,Pune,Maharashtra,0.6,25.52,48.92,21.96,1,23.0
2019-10-05,Pune,Maharashtra,0.08,27.33,36.91,35.36,1,21.08
2019-10-06,Pune,Maharashtra,0.22,22.06,52.22,38.34,1,25.8
2019-10-07,Pune,Maharashtra,0.91,21.67,40.66,34.36,1,14.64
2019-10-08,Pune,Maharashtra,0.94,24.02,53.97,9.85,1,13.67
2019-10-09,Pune,Maharashtra,0.24,24.35,60.59,26.03,1,22.12
2019-10-10,Pune,Maharashtra,0.04,24.64,50.3,22.74,1,16.21
2019-10-11,Pune,Maharashtra,2.27,22.13,53.26,29.73,1,21.01
2019-10-12,Pune,Maharashtra,2.17,22.0,63.4,30.31,1,18.56
2019-10-13,Pune,Maharashtra,0.46,22.75,45.19,24.29,1,25.04
2019-10-14,Pune,Maharashtra,0.14,21.64,45.48,37.73,1,18.3
2019-10-15,Pune,Maharashtra,0.06,20.93,55.42,34.08,1,14.6
2019-10-16,Pune,Maharashtra,0.15,25.0,48.84,45.34,1,11.27
2019-10-17,Pune,Maharashtra,0.92,21.08,39.0,29.77,1,20.67
2019-10-18,Pune,Maharashtra,0.05,23.71,29.22,31.03,1,9.5
2019-10-19,Pune,Maharashtra,0.04,23.44,42.68,25.4,1,24.61
2019-10-20,Pune,Maharashtra,1.51,25.11,41.78,31.04,1,12.34
2019-10-21,Pune,Maharashtra,0.01,22.49,53.21,17.44,1,16.85
2019-10-22,Pune,Maharashtra,0.34,23.67,35.27,24.31,1,19.54
2019-10-23,Pune,Maharashtra,3.29,21.84,51.66,31.09,1,16.9
2019-10-24,Pune,Maharashtra,0.0,22.43,51.57,40.03,1,25.36
2019-10-25,Pune,Maharashtra,0.54,21.22,61.3,28.55,1,16.48
2019-10-26,Pune,Maharashtra,0.84,22.34,50.38,39.77,1,24.61
2019-10-27,Pune,Maharashtra,0.12,21.37,47.68,9.6,1,18.08
2019-10-28,Pune,Maharashtra,0.87,22.87,42.11,28.76,1,21.33
2019-10-29,Pune,Maharashtra,0.15,22.44,49.24,27.82,1,23.88
2019-10-30,Pune,Maharashtra,1.97,21.14,48.39,46.62,1,16.28
2019-10-31,Pune,Maharashtra,0.01,22.56,46.5,20.88,1,17.45
2019-11-01,Pune,Maharashtra,0.33,20.62,34.29,38.22,1,16.63
2019-11-02,Pune,Maharashtra,0.02,23.27,53.54,29.06,1,28.49
2019-11-03,Pune,Maharashtra,0.03,22.19,57.93,12.7,1,26.84
2019-11-04,Pune,Maharashtra,0.1,25.46,40.88,42.8,1,18.76
2019-11-05,Pune,Maharashtra,0.24,21.93,41.31,55.08,1,22.48
2019-11-06,Pune,Maharashtra,0.1,21.0,57.27,11.23,1,18.53
2019-11-07,Pune,Maharashtra,0.45,19.79,51.72,40.8,1,30.85
2019-11-08,Pune,Maharashtra,0.09,23.76,57.94,26.99,1,14.16
2019-11-09,Pune,Maharashtra,0.17,20.49,36.7,26.63,1,15.02
2019-11-10,Pune,Maharashtra,0.12,21.58,39.55,19.17,1,15.19
2019-11-11,Pune,Maharashtra,0.19,20.89,52.45,52.0,1,24.55
2019-11-12,Pune,Maharashtra,0.2,19.38,37.9,39.68,1,17.2
2019-11-13,Pune,Maharashtra,0.02,20.97,47.09,33.45,1,27.67
2019-11-14,Pune,Maharashtra,0.07,21.5,44.74,29.55,1,23.76
2019-11-15,Pune,Maharashtra,0.02,18.71,43.09,40.02,1,23.82
2019-11-16,Pune,Maharashtra,0.02,23.12,37.83,27.07,1,10.53
2019-11-17,Pune,Maharashtra,0.0,22.06,53.21,18.58,1,15.16
2019-11-18,Pune,Maharashtra,0.27,21.02,45.53,22.55,1,25.78
2019-11-19,Pune,Maharashtra,0.74,22.37,35.58,5.52,1,28.29
2019-11-20,Pune,Maharashtra,0.03,20.13,44.68,30.92,1,19.45
2019-11-21,Pune,Maharashtra,0.05,22.66,32.02,39.01,1,24.57
2019-11-22,Pune,Maharashtra,0.01,22.03,32.22,35.82,1,16.78
2019-11-23,Pune,Maharashtra,0.0,21.11,50.62,38.08,1,24.14
2019-11-24,Pune,Maharashtra,0.0,21.07,34.46,25.95,1,15.12
2019-11-25,Pune,Maharashtra,0.52,21.32,47.15,52.12,1,17.43
2019-11-26,Pune,Maharashtra,0.01,19.47,51.7,31.22,1,14.81
2019-11-27,Pune,Maharashtra,0.21,20.53,39.96,41.29,1,27.58
2019-11-28,Pune,Maharashtra,0.03,21.71,30.18,32.01,1,18.88
2019-11-29,Pune,Maharashtra,0.11,19.74,50.89,30.13,1,11.54
2019-11-30,Pune,Maharashtra,0.08,21.39,35.09,24.41,1,9.66
2019-12-01,Pune,Maharashtra,0.39,20.15,58.91,49.98,1,24.82
2019-12-02,Pune,Maharashtra,0.02,19.74,52.66,36.65,1,18.15
2019-12-03,Pune,Maharashtra,0.02,22.53,38.49,17.92,1,15.14
2019-12-04,Pune,Maharashtra,0.21,20.64,32.56,33.06,1,19.73
2019-12-05,Pune,Maharashtra,0.01,20.89,49.05,32.68,1,21.17
2019-12-06,Pune,Maharashtra,0.2,20.19,45.42,43.86,1,20.02
2019-12-07,Pune,Maharashtra,0.05,22.42,34.56,22.86,1,22.17
2019-12-08,Pune,Maharashtra,0.61,19.93,52.88,33.03,1,27.74
2019-12-09,Pune,Maharashtra,0.57,20.24,56.04,32.94,1,17.25
2019-12-10,Pune,Maharashtra,0.31,19.97,33.89,36.86,1,23.5
2019-12-11,Pune,Maharashtra,0.01,22.16,44.82,34.48,1,15.73
2019-12-12,Pune,Maharashtra,1.11,20.52,50.69,27.51,1,23.72
2019-12-13,Pune,Maharashtra,0.1,22.15,43.34,29.6,1,14.24
2019-12-14,Pune,Maharashtra,0.02,19.13,46.28,30.18,1,12.28
2019-12-15,Pune,Maharashtra,0.24,22.29,53.09,35.59,1,19.16
2019-12-16,Pune,Maharashtra,0.63,24.68,30.78,19.36,1,17.6
2019-12-17,Pune,Maharashtra,0.08,19.77,51.71,29.58,1,18.45
2019-12-18,Pune,Maharashtra,1.42,21.24,39.94,33.6,1,16.22
2019-12-19,Pune,Maharashtra,0.31,20.99,43.11,41.48,1,20.64
2019-12-20,Pune,Maharashtra,0.52,19.65,44.04,46.96,1,12.98
2019-12-21,Pune,Maharashtra,0.06,22.76,36.77,16.7,1,25.28
2019-12-22,Pune,Maharashtra,0.92,21.79,42.41,29.2,1,20.87
2019-12-23,Pune,Maharashtra,0.63,19.34,51.5,20.76,1,27.11
2019-12-24,Pune,Maharashtra,0.01,18.91,45.59,19.83,1,16.31
2019-12-25,Pune,Maharashtra,0.97,19.21,36.78,30.13,1,21.05
2019-12-26,Pune,Maharashtra,0.34,21.45,38.15,26.86,1,25.48
2019-12-27,Pune,Maharashtra,0.05,23.84,35.04,29.86,1,18.71
2019-12-28,Pune,Maharashtra,0.32,20.4,50.0,36.27,1,25.59
2019-12-29,Pune,Maharashtra,0.07,20.91,25.13,44.16,1,27.32
2019-12-30,Pune,Maharashtra,1.09,22.6,29.59,35.27,1,28.58
2019-12-31,Pune,Maharashtra,0.21,19.84,48.0,38.42,1,12.32
2020-01-01,Pune,Maharashtra,0.07,21.77,48.32,26.09,1,19.24
2020-01-02,Pune,Maharashtra,0.01,21.98,43.49,32.3,1,16.35
2020-01-03,Pune,Maharashtra,0.43,19.46,35.71,15.48,1,27.46
2020-01-04,Pune,Maharashtra,0.17,21.42,49.42,29.66,1,17.06
2020-01-05,Pune,Maharashtra,0.21,21.38,53.18,33.1,1,24.48
2020-01-06,Pune,Maharashtra,0.11,22.21,35.41,17.29,1,24.21
2020-01-07,Pune,Maharashtra,0.04,21.93,42.84,38.45,1,25.04
2020-01-08,Pune,Maharashtra,0.51,20.78,40.19,11.06,1,23.29
2020-01-09,Pune,Maharashtra,2.09,20.56,50.75,40.72,1,17.16
2020-01-10,Pune,Maharashtra,0.0,23.35,33.71,16.88,1,23.37
2020-01-11,Pune,Maharashtra,0.02,19.48,44.97,41.13,1,20.19
2020-01-12,Pune,Maharashtra,1.2,20.22,55.78,40.19,1,15.59
2020-01-13,Pune,Maharashtra,0.18,18.89,45.71,34.84,1,28.62
2020-01-14,Pune,Maharashtra,1.12,21.95,38.04,43.83,1,25.62
2020-01-15,Pune,Maharashtra,1.37,20.25,43.82,22.78,1,19.81
2020-01-16,Pune,Maharashtra,0.69,20.36,50.87,16.08,1,20.46
2020-01-17,Pune,Maharashtra,0.1,18.62,47.18,36.37,1,24.84
2020-01-18,Pune,Maharashtra,0.3,20.14,49.36,32.27,1,9.83
2020-01-19,Pune,Maharashtra,1.01,20.79,37.5,39.44,1,20.6
2020-01-20,Pune,Maharashtra,0.16,20.85,46.08,22.21,1,18.74
2020-01-21,Pune,Maharashtra,0.87,21.5,60.79,33.1,1,25.34
2020-01-22,Pune,Maharashtra,0.34,18.62,51.44,6.87,1,21.46
2020-01-23,Pune,Maharashtra,2.65,22.62,59.65,22.07,1,28.65
2020-01-24,Pune,Maharashtra,0.1,21.63,58.05,45.03,1,16.21
2020-01-25,Pune,Maharashtra,0.14,23.44,46.28,41.16,1,19.02
2020-01-26,Pune,Maharashtra,0.41,21.81,44.86,38.21,1,24.6
2020-01-27,Pune,Maharashtra,0.03,20.05,47.65,30.13,1,29.49
2020-01-28,Pune,Maharashtra,0.92,22.67,35.3,9.3,1,14.88
2020-01-29,Pune,Maharashtra,0.04,21.49,43.08,34.4,1,18.89
2020-01-30,Pune,Maharashtra,0.06,19.42,34.47,37.76,1,12.71
2020-01-31,Pune,Maharashtra,0.03,19.71,41.99,26.73,1,14.98
2020-02-01,Pune,Maharashtra,0.56,21.29,40.77,23.82,1,23.75
2020-02-02,Pune,Maharashtra,0.12,21.55,44.53,5.0,1,25.85
2020-02-03,Pune,Maharashtra,1.5,20.54,54.67,34.09,1,18.17
2020-02-04,Pune,Maharashtra,0.02,22.43,57.88,28.42,1,13.46
2020-02-05,Pune,Maharashtra,0.96,21.71,50.73,31.6,1,20.64
2020-02-06,Pune,Maharashtra,0.18,21.49,52.83,39.54,1,14.31
2020-02-07,Pune,Maharashtra,0.63,21.41,41.0,52.72,1,21.8
2020-02-08,Pune,Maharashtra,0.18,22.17,39.71,20.72,1,22.12
2020-02-09,Pune,Maharashtra,0.21,21.11,30.02,37.66,1,23.67
2020-02-10,Pune,Maharashtra,0.27,21.35,36.63,13.55,1,26.05
2020-02-11,Pune,Maharashtra,0.18,22.86,51.82,26.14,1,27.92
2020-02-12,Pune,Maharashtra,0.88,23.78,58.12,28.58,1,13.76
2020-02-13,Pune,Maharashtra,0.12,20.76,45.47,28.89,1,17.04
2020-02-14,Pune,Maharashtra,0.22,21.86,44.48,39.81,1,17.75
2020-02-15,Pune,Maharashtra,0.33,23.67,33.27,29.84,1,17.42
2020-02-16,Pune,Maharashtra,0.6,23.05,42.89,26.2,1,10.39
2020-02-17,Pune,Maharashtra,0.04,22.49,48.37,29.74,1,19.78
2020-02-18,Pune,Maharashtra,0.3,23.78,33.97,38.26,1,26.46
2020-02-19,Pune,Maharashtra,0.0,22.66,41.42,33.47,1,20.25
