date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drainage_index,elevation_m,pop_density_per_km2,flood_prone_base,flood_event
2019-03-28,Bengaluru,Karnataka,0.6,23.74,47.31,27.09,61.63,5.0,9214.149562943561,0,1
2019-03-29,Bengaluru,Karnataka,1.02,26.26,61.94,22.38,70.48,537.3,8426.14416443861,0,1
2019-03-30,Bengaluru,Karnataka,0.45,24.65,38.19,30.86,36.8,5.0,11402.74655560113,0,1
2019-03-31,Bengaluru,Karnataka,0.86,22.96,24.73,33.33,98.7,16.1,10772.681829834433,0,1
2019-04-01,Bengaluru,Karnataka,0.07,22.99,53.97,9.88,67.42,279.1,8555.957451943159,0,1
2019-04-02,Bengaluru,Karnataka,0.83,26.69,41.93,29.7,69.29,5.0,8249.9314832093,0,0
2019-04-03,Bengaluru,Karnataka,0.56,24.31,61.25,33.06,49.5,5.0,9402.327515740226,0,0
2019-04-04,Bengaluru,Karnataka,1.4,23.6,54.06,22.89,46.83,206.1,7416.028839117428,0,0
2019-04-05,Bengaluru,Karnataka,0.11,23.85,44.94,19.84,64.21,396.7,8708.532751491122,0,1
2019-04-06,Bengaluru,Karnataka,1.53,24.27,50.28,38.53,43.95,5.0,7449.181274941723,0,1
2019-04-07,Bengaluru,Karnataka,0.27,26.3,37.01,40.99,77.76,5.0,10538.474430650933,0,1
2019-04-08,Bengaluru,Karnataka,0.82,25.02,52.36,43.32,57.24,251.4,7885.893621634731,0,0
2019-04-09,Bengaluru,Karnataka,1.11,26.59,60.82,25.52,53.82,64.4,7763.571226273129,0,0
2019-04-10,Bengaluru,Karnataka,0.33,26.97,51.08,23.95,87.02,10.6,7017.43194880041,0,0
2019-04-11,Bengaluru,Karnataka,0.37,24.49,37.54,19.28,51.8,636.6,8218.1614797967,0,0
2019-04-12,Bengaluru,Karnataka,0.08,21.18,54.3,35.01,57.02,77.7,9984.569224198865,0,1
2019-04-13,Bengaluru,Karnataka,0.08,22.69,39.8,23.73,60.87,335.4,8975.916218528664,0,1
2019-04-14,Bengaluru,Karnataka,0.94,28.11,40.17,24.24,64.03,598.1,8737.788127562324,0,1
2019-04-15,Bengaluru,Karnataka,0.86,24.26,39.8,44.03,62.53,100.3,10637.493065290311,0,1
2019-04-16,Bengaluru,Karnataka,0.14,26.71,62.44,26.22,56.83,120.4,10645.094378703012,0,1
2019-04-17,Bengaluru,Karnataka,0.79,25.07,54.73,5.0,65.83,182.6,7419.130214569971,0,1
2019-04-18,Bengaluru,Karnataka,0.2,22.42,35.47,27.92,32.76,293.3,6755.9971928314035,0,1
2019-04-19,Bengaluru,Karnataka,0.07,25.04,55.73,25.78,55.6,139.9,10480.718917487366,0,1
2019-04-20,Bengaluru,Karnataka,0.17,25.54,35.14,41.27,59.67,679.1,9839.085150689249,0,1
2019-04-21,Bengaluru,Karnataka,0.17,23.83,39.24,17.87,58.37,256.4,7876.402496826483,0,0
2019-04-22,Bengaluru,Karnataka,1.21,25.14,46.05,22.01,66.24,483.7,8586.80008634509,0,0
2019-04-23,Bengaluru,Karnataka,1.15,25.35,46.5,36.61,41.02,266.0,8796.278915386958,0,1
2019-04-24,Bengaluru,Karnataka,0.38,26.04,44.88,30.42,74.51,218.3,9584.863668920203,0,1
2019-04-25,Bengaluru,Karnataka,0.02,26.37,43.17,20.52,59.61,432.2,10003.996825203134,0,0
2019-04-26,Bengaluru,Karnataka,0.86,26.87,47.39,23.35,40.37,764.0,10684.973813124361,0,1
2019-04-27,Bengaluru,Karnataka,0.0,23.96,37.2,25.69,84.96,319.7,10825.368045237608,0,0
2019-04-28,Bengaluru,Karnataka,1.24,26.06,56.84,34.64,77.08,153.6,9385.863844942163,0,0
2019-04-29,Bengaluru,Karnataka,0.89,26.4,48.88,20.72,62.24,339.7,9280.45336763958,0,0
2019-04-30,Bengaluru,Karnataka,0.06,25.51,44.17,25.56,56.44,406.1,9401.971014934816,0,0
2019-05-01,Bengaluru,Karnataka,0.06,28.0,49.49,45.62,81.34,296.3,8678.326548643405,0,0
2019-05-02,Bengaluru,Karnataka,0.0,24.61,39.99,25.77,51.26,5.0,9933.889882513682,0,0
2019-05-03,Bengaluru,Karnataka,0.84,25.84,51.88,43.14,92.61,253.6,9439.300458559934,0,1
2019-05-04,Bengaluru,Karnataka,0.06,27.51,53.69,28.04,36.49,5.0,8965.472202647965,0,1
2019-05-05,Bengaluru,Karnataka,0.48,26.56,32.44,50.38,22.32,85.4,9437.616385257425,0,1
2019-05-06,Bengaluru,Karnataka,0.02,25.81,54.02,6.08,57.01,459.8,9279.383722935825,0,1
2019-05-07,Bengaluru,Karnataka,0.02,25.79,54.08,33.5,64.35,76.4,9430.584304207374,0,1
2019-05-08,Bengaluru,Karnataka,0.55,29.44,42.6,22.21,66.64,341.4,9518.67544318014,0,0
2019-05-09,Bengaluru,Karnataka,0.62,25.14,33.32,13.6,45.71,149.5,9552.826642055468,0,1
2019-05-10,Bengaluru,Karnataka,0.17,29.82,38.74,27.63,65.12,5.0,7702.177244585637,0,0
2019-05-11,Bengaluru,Karnataka,0.21,26.77,63.7,44.39,37.87,5.0,8914.324193330034,0,1
2019-05-12,Bengaluru,Karnataka,0.11,28.87,60.18,35.1,77.86,406.7,10003.618361302179,0,1
2019-05-13,Bengaluru,Karnataka,0.48,26.09,46.39,19.57,70.9,820.8,9076.968955257404,0,0
2019-05-14,Bengaluru,Karnataka,1.12,28.49,43.23,10.08,100.0,339.1,8402.709800986027,0,0
2019-05-15,Bengaluru,Karnataka,0.17,25.76,51.73,21.39,42.45,92.8,8784.270117485356,0,0
2019-05-16,Bengaluru,Karnataka,0.8,25.69,50.64,24.85,58.23,59.8,9274.650110677407,0,1
2019-05-17,Bengaluru,Karnataka,0.13,24.92,37.65,38.6,66.26,297.5,9605.877381023327,0,0
2019-05-18,Bengaluru,Karnataka,0.15,29.39,58.52,37.79,61.75,264.6,8495.667749317246,0,1
2019-05-19,Bengaluru,Karnataka,0.14,26.74,41.68,27.95,54.11,571.6,9517.427052516621,0,1
2019-05-20,Bengaluru,Karnataka,0.02,28.2,45.64,37.69,74.07,5.0,8808.468268628023,0,1
2019-05-21,Bengaluru,Karnataka,0.69,29.87,49.53,26.7,72.8,434.1,8298.132789521089,0,0
2019-05-22,Bengaluru,Karnataka,0.0,27.93,59.26,35.48,47.56,122.0,10045.082818792547,0,1
2019-05-23,Bengaluru,Karnataka,2.35,24.66,43.88,39.13,24.07,576.7,9077.761001452229,0,0
2019-05-24,Bengaluru,Karnataka,0.02,29.97,46.26,25.13,55.63,475.0,9517.7096937294,0,1
2019-05-25,Bengaluru,Karnataka,0.0,25.35,57.7,43.19,54.11,777.7,9002.816448275991,0,1
2019-05-26,Bengaluru,Karnataka,0.01,26.13,59.85,24.39,96.96,339.8,10177.99721132535,0,1
2019-05-27,Bengaluru,Karnataka,0.3,29.96,70.16,35.54,69.74,390.3,8727.89148818982,0,1
2019-05-28,Bengaluru,Karnataka,2.21,27.16,38.64,41.49,61.64,465.9,6963.14064126484,0,0
2019-05-29,Bengaluru,Karnataka,0.21,25.91,48.31,26.82,66.05,207.6,8123.582302369675,0,0
2019-05-30,Bengaluru,Karnataka,1.92,30.79,48.51,14.48,81.9,564.9,9766.181430353743,0,0
2019-05-31,Bengaluru,Karnataka,0.49,27.71,43.79,16.13,57.79,455.4,8445.029225467966,0,1
2019-06-01,Bengaluru,Karnataka,0.58,25.95,66.05,28.49,87.99,525.5,7433.0742166666305,0,1
2019-06-02,Bengaluru,Karnataka,0.53,24.86,57.34,22.97,76.25,617.1,7962.367022035887,0,0
2019-06-03,Bengaluru,Karnataka,5.57,26.34,63.96,40.43,63.49,51.0,8256.96976669587,0,0
2019-06-04,Bengaluru,Karnataka,1.78,28.46,71.29,23.13,60.27,463.5,8678.24133955784,0,0
2019-06-05,Bengaluru,Karnataka,2.16,24.96,65.5,37.84,44.21,546.6,7432.808717311141,0,0
2019-06-06,Bengaluru,Karnataka,8.51,27.14,70.72,51.9,68.76,127.1,9560.896932021293,0,1
2019-06-07,Bengaluru,Karnataka,0.15,26.6,75.98,39.64,76.99,567.1,8069.401386057253,0,0
2019-06-08,Bengaluru,Karnataka,3.88,27.22,66.14,38.7,74.54,533.8,7812.949648240738,0,0
2019-06-09,Bengaluru,Karnataka,5.68,26.97,49.14,41.69,67.44,167.1,10269.046878110466,0,0
2019-06-10,Bengaluru,Karnataka,0.04,26.02,54.56,27.35,80.52,17.0,7670.508971530925,0,1
2019-06-11,Bengaluru,Karnataka,0.22,26.75,71.2,23.36,66.36,344.1,8079.029207925687,0,1
2019-06-12,Bengaluru,Karnataka,3.65,27.04,69.75,20.29,50.18,246.3,7370.416854710283,0,0
2019-06-13,Bengaluru,Karnataka,1.14,27.15,56.81,26.74,69.47,371.8,9804.605493031868,0,1
2019-06-14,Bengaluru,Karnataka,17.98,28.25,64.41,55.24,51.75,551.6,8792.779047784727,0,0
2019-06-15,Bengaluru,Karnataka,4.21,26.12,64.26,46.77,42.54,391.6,8974.20402570922,0,1
2019-06-16,Bengaluru,Karnataka,2.24,26.78,64.09,22.5,56.92,762.0,9012.673120242358,0,1
2019-06-17,Bengaluru,Karnataka,2.58,25.91,62.42,5.0,60.36,297.9,8517.072055078088,0,0
2019-06-18,Bengaluru,Karnataka,9.01,27.57,76.34,51.7,66.0,5.0,9203.130395426859,0,1
2019-06-19,Bengaluru,Karnataka,1.47,28.46,54.47,35.27,60.85,383.2,7869.480390516701,0,0
2019-06-20,Bengaluru,Karnataka,2.7,26.88,62.92,43.46,52.91,507.3,8274.081292473722,0,1
2019-06-21,Bengaluru,Karnataka,4.1,27.55,54.84,35.24,26.91,451.8,8312.182122243117,0,1
2019-06-22,Bengaluru,Karnataka,0.0,27.32,60.81,27.43,57.9,94.2,10359.209204552611,0,0
2019-06-23,Bengaluru,Karnataka,0.67,29.33,73.19,39.35,66.24,378.4,10056.527098649174,0,1
2019-06-24,Bengaluru,Karnataka,0.24,28.86,64.88,31.12,73.13,5.0,8181.314043167427,0,0
2019-06-25,Bengaluru,Karnataka,4.51,26.81,68.57,35.53,56.35,381.3,8035.392317445375,0,0
2019-06-26,Bengaluru,Karnataka,0.66,25.32,76.97,27.75,44.1,5.0,8566.67313797406,0,0
2019-06-27,Bengaluru,Karnataka,8.26,27.01,76.19,29.61,55.08,420.7,9168.087072097383,0,1
2019-06-28,Bengaluru,Karnataka,0.3,28.21,50.71,22.56,70.58,88.8,8755.404995887022,0,1
2019-06-29,Bengaluru,Karnataka,4.46,27.54,49.23,35.62,40.58,416.8,8507.66262120609,0,0
2019-06-30,Bengaluru,Karnataka,0.06,27.9,56.54,44.8,60.66,56.0,9718.515069153244,0,1
2019-07-01,Bengaluru,Karnataka,1.37,25.77,67.46,27.08,30.27,335.1,9045.195356781456,0,1
2019-07-02,Bengaluru,Karnataka,0.18,27.64,66.9,42.88,44.56,817.9,9279.305178508812,0,1
2019-07-03,Bengaluru,Karnataka,2.16,25.81,66.5,27.07,70.39,251.7,8249.618654898462,0,1
2019-07-04,Bengaluru,Karnataka,0.23,27.22,80.71,42.57,51.2,110.8,9301.270384278496,0,0
2019-07-05,Bengaluru,Karnataka,1.07,27.09,90.0,34.16,70.75,5.0,10017.07893940064,0,1
2019-07-06,Bengaluru,Karnataka,2.17,24.55,74.96,44.26,60.19,393.8,8705.985927717113,0,0
2019-07-07,Bengaluru,Karnataka,3.2,28.53,81.72,29.29,63.24,5.0,7202.537250209501,0,1
2019-07-08,Bengaluru,Karnataka,0.15,28.15,66.34,35.7,57.56,590.8,6989.613523089691,0,1
2019-07-09,Bengaluru,Karnataka,24.54,28.23,73.37,54.85,65.57,509.1,9511.269949898146,0,0
2019-07-10,Bengaluru,Karnataka,3.73,26.89,76.14,29.31,77.13,739.8,9138.558923202814,0,0
2019-07-11,Bengaluru,Karnataka,11.75,25.98,69.18,47.6,54.27,230.8,8773.464145484932,0,1
2019-07-12,Bengaluru,Karnataka,2.88,29.37,70.44,21.26,73.49,299.1,10629.980192059807,0,1
2019-07-13,Bengaluru,Karnataka,5.43,26.73,77.12,37.04,67.41,338.6,10374.86320750929,0,0
2019-07-14,Bengaluru,Karnataka,3.22,25.97,72.01,30.55,53.84,358.5,10236.866750678213,0,0
2019-07-15,Bengaluru,Karnataka,6.05,28.33,67.56,41.54,56.45,117.7,9238.563253576207,0,0
2019-07-16,Bengaluru,Karnataka,7.67,27.58,80.0,30.86,66.47,518.9,9497.881947974984,0,0
2019-07-17,Bengaluru,Karnataka,0.17,28.97,69.99,22.38,84.27,365.8,8802.7055222849,0,0
2019-07-18,Bengaluru,Karnataka,0.1,27.05,80.9,30.37,83.95,284.2,9553.709926641563,0,1
2019-07-19,Bengaluru,Karnataka,1.2,28.65,82.66,22.32,64.07,706.0,7841.209933685429,0,0
2019-07-20,Bengaluru,Karnataka,4.55,27.08,68.33,37.0,51.3,492.2,9167.774354174408,0,0
2019-07-21,Bengaluru,Karnataka,0.45,27.26,78.55,25.1,56.99,424.2,8992.288034053083,0,1
2019-07-22,Bengaluru,Karnataka,1.68,27.43,70.79,35.25,80.5,360.0,8198.568613365696,0,0
2019-07-23,Bengaluru,Karnataka,0.32,27.91,87.51,24.95,56.42,536.7,9421.3679108221,0,0
2019-07-24,Bengaluru,Karnataka,0.14,26.53,53.97,19.6,58.6,810.1,8355.24294934185,0,0
2019-07-25,Bengaluru,Karnataka,0.7,28.77,80.93,25.51,70.84,340.4,9491.903152349267,0,1
2019-07-26,Bengaluru,Karnataka,0.0,27.65,72.98,28.74,42.47,5.0,9328.036605646375,0,1
2019-07-27,Bengaluru,Karnataka,0.86,26.2,67.52,32.52,74.8,648.2,8840.85350467459,0,1
2019-07-28,Bengaluru,Karnataka,1.13,28.74,77.39,42.14,31.73,227.2,7047.6066293644335,0,1
2019-07-29,Bengaluru,Karnataka,0.35,25.49,86.01,27.7,78.46,454.4,8571.381177801444,0,0
2019-07-30,Bengaluru,Karnataka,8.97,26.44,92.27,58.34,50.36,333.8,7583.785341807217,0,0
2019-07-31,Bengaluru,Karnataka,3.53,26.73,75.58,32.19,56.81,120.5,7739.291943357292,0,0
2019-08-01,Bengaluru,Karnataka,0.55,27.86,69.2,19.7,55.33,5.0,9515.183914591087,0,0
2019-08-02,Bengaluru,Karnataka,0.14,24.83,67.46,28.27,49.44,5.0,9870.640915858708,0,1
2019-08-03,Bengaluru,Karnataka,10.04,25.3,83.96,41.49,66.03,232.7,10239.362978554962,0,1
2019-08-04,Bengaluru,Karnataka,0.21,29.54,73.14,26.43,45.33,60.4,8596.529242977102,0,0
2019-08-05,Bengaluru,Karnataka,0.01,23.65,66.55,17.64,73.55,451.7,8750.2338266381,0,0
2019-08-06,Bengaluru,Karnataka,1.52,25.82,76.41,39.18,86.44,119.6,8504.629926095991,0,0
2019-08-07,Bengaluru,Karnataka,0.28,26.53,79.03,29.26,52.36,5.0,9034.997008884933,0,1
2019-08-08,Bengaluru,Karnataka,1.29,28.33,81.95,38.52,57.72,5.0,8917.717719202294,0,0
2019-08-09,Bengaluru,Karnataka,1.34,26.29,65.81,44.67,66.63,280.3,8291.493179681787,0,0
2019-08-10,Bengaluru,Karnataka,0.41,26.92,75.64,61.61,45.46,276.1,9398.278205212902,0,0
2019-08-11,Bengaluru,Karnataka,0.12,26.64,70.13,46.44,52.93,5.0,11144.440894453266,0,1
2019-08-12,Bengaluru,Karnataka,3.65,24.84,76.72,43.98,53.13,633.9,9287.024814980034,0,0
2019-08-13,Bengaluru,Karnataka,0.19,24.76,64.01,36.0,65.17,374.7,8979.015017683982,0,1
2019-08-14,Bengaluru,Karnataka,8.13,28.62,72.75,29.45,58.32,724.5,9088.881600454979,0,0
2019-08-15,Bengaluru,Karnataka,1.37,26.04,77.38,39.79,44.39,104.6,9448.172065322187,0,1
2019-08-16,Bengaluru,Karnataka,4.51,29.6,73.6,36.4,55.11,5.0,9807.090414782579,0,0
2019-08-17,Bengaluru,Karnataka,2.15,24.81,68.1,33.38,57.02,229.2,10461.138931214082,0,0
2019-08-18,Bengaluru,Karnataka,1.17,24.51,69.92,42.65,82.63,59.8,7495.332692415601,0,1
2019-08-19,Bengaluru,Karnataka,1.59,25.17,70.12,26.32,64.81,288.9,11341.238763815241,0,0
2019-08-20,Bengaluru,Karnataka,7.13,28.01,72.54,43.78,43.17,5.0,7874.378114343044,0,0
2019-08-21,Bengaluru,Karnataka,15.67,24.5,85.46,47.98,57.0,278.6,7799.566230519669,0,0
2019-08-22,Bengaluru,Karnataka,2.53,27.66,76.18,20.07,44.53,5.0,9140.281002903545,0,1
2019-08-23,Bengaluru,Karnataka,8.77,27.3,76.24,32.82,39.21,439.4,9713.47664404678,0,0
2019-08-24,Bengaluru,Karnataka,11.35,27.8,66.02,42.37,36.45,5.0,8456.692840839987,0,0
2019-08-25,Bengaluru,Karnataka,0.09,26.77,64.5,28.5,53.63,558.6,10312.494095811155,0,0
2019-08-26,Bengaluru,Karnataka,0.01,24.9,72.65,37.36,62.53,183.5,9429.84381234715,0,1
2019-08-27,Bengaluru,Karnataka,3.14,23.62,81.2,17.65,67.2,256.4,8354.657310790002,0,1
2019-08-28,Bengaluru,Karnataka,0.17,24.23,80.95,28.6,60.11,9.4,10099.366998468313,0,0
2019-08-29,Bengaluru,Karnataka,0.26,24.22,80.35,26.41,52.77,669.6,8139.714419650223,0,0
2019-08-30,Bengaluru,Karnataka,6.44,23.43,88.8,52.55,15.01,740.6,10126.891317961796,0,0
2019-08-31,Bengaluru,Karnataka,0.35,27.6,63.74,19.82,72.14,283.7,8685.078059760292,0,0
2019-09-01,Bengaluru,Karnataka,0.59,22.13,73.51,13.11,68.73,5.0,7874.879429071933,0,0
2019-09-02,Bengaluru,Karnataka,0.02,24.37,63.87,12.94,69.29,156.0,9611.562026618649,0,1
2019-09-03,Bengaluru,Karnataka,0.18,25.2,60.45,29.82,68.83,167.3,10032.289163242918,0,0
2019-09-04,Bengaluru,Karnataka,2.01,25.58,74.4,42.58,46.53,162.5,10322.243680659087,0,1
2019-09-05,Bengaluru,Karnataka,3.7,23.92,53.45,28.96,68.5,64.1,9278.896770093454,0,0
2019-09-06,Bengaluru,Karnataka,0.62,23.79,53.87,34.61,54.79,465.1,9775.03298200686,0,1
2019-09-07,Bengaluru,Karnataka,3.54,27.45,52.62,39.51,75.17,392.3,9000.196357551282,0,1
2019-09-08,Bengaluru,Karnataka,1.22,22.26,59.26,15.78,69.49,316.9,7975.997713452855,0,0
2019-09-09,Bengaluru,Karnataka,1.79,23.48,61.26,47.95,72.87,445.8,8801.722385444613,0,1
2019-09-10,Bengaluru,Karnataka,0.63,23.49,47.57,14.93,77.06,5.0,8769.769477327201,0,1
2019-09-11,Bengaluru,Karnataka,2.58,23.27,65.79,21.83,50.39,381.3,9325.033331845898,0,1
2019-09-12,Bengaluru,Karnataka,9.32,26.52,61.48,43.49,70.99,98.5,7692.794668834703,0,1
2019-09-13,Bengaluru,Karnataka,0.14,24.84,60.01,47.96,34.52,5.0,8963.876165098616,0,0
2019-09-14,Bengaluru,Karnataka,0.03,23.21,49.22,33.66,64.6,5.0,7799.201134456244,0,1
2019-09-15,Bengaluru,Karnataka,0.8,24.0,48.5,35.09,59.29,818.3,10323.567970651347,0,1
2019-09-16,Bengaluru,Karnataka,1.5,25.82,63.79,49.48,76.87,570.5,8229.09136803157,0,0
2019-09-17,Bengaluru,Karnataka,1.02,22.98,60.92,29.81,60.25,5.0,10375.914049216217,0,0
2019-09-18,Bengaluru,Karnataka,4.46,21.33,55.94,29.8,62.81,480.3,8530.16749802083,0,0
2019-09-19,Bengaluru,Karnataka,0.31,23.03,59.03,43.21,61.41,754.5,8603.438803096344,0,0
2019-09-20,Bengaluru,Karnataka,0.08,25.07,49.79,23.9,47.36,120.1,9170.091210228535,0,1
2019-09-21,Bengaluru,Karnataka,2.01,24.54,68.93,29.15,46.49,493.2,9337.802528382024,0,0
2019-09-22,Bengaluru,Karnataka,12.19,24.27,48.47,25.78,63.15,720.6,9341.823049130448,0,0
2019-09-23,Bengaluru,Karnataka,0.1,23.09,75.12,21.16,72.94,342.7,8630.322068449479,0,0
2019-09-24,Bengaluru,Karnataka,2.22,22.94,58.63,10.64,64.32,403.2,8239.59986072722,0,1
2019-09-25,Bengaluru,Karnataka,2.09,21.3,55.99,19.81,43.45,131.2,8984.584299281327,0,0
2019-09-26,Bengaluru,Karnataka,2.58,24.32,58.87,26.92,41.53,459.9,10127.683837371393,0,0
2019-09-27,Bengaluru,Karnataka,6.11,21.45,50.28,15.27,75.42,364.7,8891.54972287413,0,1
2019-09-28,Bengaluru,Karnataka,1.88,23.9,55.6,31.08,71.57,727.1,9175.38604470348,0,0
2019-09-29,Bengaluru,Karnataka,6.05,24.46,79.24,38.5,48.28,5.0,9849.311231136668,0,1
2019-09-30,Bengaluru,Karnataka,3.27,25.8,66.19,33.18,39.82,491.4,9743.064231024879,0,0
2019-10-01,Bengaluru,Karnataka,1.18,23.67,36.51,32.27,76.29,57.5,9024.744141970354,0,0
2019-10-02,Bengaluru,Karnataka,0.08,24.21,42.79,17.13,56.02,348.4,9284.156756987648,0,0
2019-10-03,Bengaluru,Karnataka,0.23,22.51,60.46,39.08,67.79,195.6,8796.128540235064,0,0
2019-10-04,Bengaluru,Karnataka,1.36,20.4,44.24,43.55,51.45,5.0,9451.457518279696,0,1
2019-10-05,Bengaluru,Karnataka,0.74,22.11,48.53,31.53,55.12,150.6,8549.604132793476,0,1
2019-10-06,Bengaluru,Karnataka,0.16,23.37,50.38,44.96,40.23,5.0,7911.2671598989655,0,0
2019-10-07,Bengaluru,Karnataka,1.04,22.31,50.0,22.2,52.34,5.0,9620.601923285785,0,1
2019-10-08,Bengaluru,Karnataka,0.22,22.57,37.15,35.5,43.93,5.0,9543.74161161613,0,1
2019-10-09,Bengaluru,Karnataka,0.22,21.25,63.03,30.81,46.09,540.1,10828.524043890586,0,0
2019-10-10,Bengaluru,Karnataka,0.1,20.37,44.26,6.93,60.53,544.7,9431.030237246241,0,1
2019-10-11,Bengaluru,Karnataka,3.18,22.39,46.51,26.84,84.04,72.6,8702.974168399429,0,1
2019-10-12,Bengaluru,Karnataka,0.16,23.12,33.52,48.26,38.7,338.5,9866.884953758969,0,0
2019-10-13,Bengaluru,Karnataka,1.14,20.41,50.25,11.54,67.86,642.2,9083.262398481616,0,0
2019-10-14,Bengaluru,Karnataka,0.01,19.55,38.49,25.96,61.71,107.8,9908.182934010216,0,1
2019-10-15,Bengaluru,Karnataka,0.0,22.63,58.06,32.87,52.99,197.5,9260.544075123384,0,1
2019-10-16,Bengaluru,Karnataka,0.03,21.56,55.45,15.83,42.76,355.9,8870.185638679237,0,0
2019-10-17,Bengaluru,Karnataka,0.05,21.82,40.53,16.77,68.11,5.0,8943.194457031164,0,0
2019-10-18,Bengaluru,Karnataka,2.21,20.07,54.62,31.85,37.82,34.1,9353.687389302535,0,0
2019-10-19,Bengaluru,Karnataka,0.37,21.03,55.63,31.54,55.67,425.7,10609.922870201051,0,1
2019-10-20,Bengaluru,Karnataka,0.22,21.7,47.28,24.81,73.55,5.0,9444.420309432202,0,0
2019-10-21,Bengaluru,Karnataka,0.26,20.46,41.82,25.81,81.15,364.8,9548.284993095363,0,0
2019-10-22,Bengaluru,Karnataka,0.12,20.19,67.29,16.66,63.81,279.3,9304.428221458242,0,1
2019-10-23,Bengaluru,Karnataka,0.29,19.43,51.59,22.17,51.83,5.0,8844.459291476634,0,0
2019-10-24,Bengaluru,Karnataka,0.81,22.13,52.92,25.38,48.63,598.7,9440.03416392776,0,0
2019-10-25,Bengaluru,Karnataka,0.02,22.57,33.91,24.06,39.32,647.7,8292.58585272029,0,0
2019-10-26,Bengaluru,Karnataka,0.07,21.9,48.21,41.81,54.66,5.0,8590.874046073312,0,1
2019-10-27,Bengaluru,Karnataka,0.0,20.0,30.95,49.55,62.78,5.0,9195.36617228023,0,0
2019-10-28,Bengaluru,Karnataka,1.58,20.33,47.59,25.19,57.83,266.6,9267.332801073853,0,1
2019-10-29,Bengaluru,Karnataka,0.05,23.02,37.58,23.39,63.05,249.2,7237.8673244603415,0,0
2019-10-30,Bengaluru,Karnataka,1.27,23.16,48.47,31.08,48.24,250.5,9508.032546236673,0,0
2019-10-31,Bengaluru,Karnataka,0.0,21.37,52.57,16.3,65.07,471.8,8960.04823333212,0,1
2019-11-01,Bengaluru,Karnataka,0.0,18.45,53.8,34.03,52.67,411.7,8110.133840252748,0,0
2019-11-02,Bengaluru,Karnataka,0.11,19.67,56.09,36.19,65.9,563.0,9781.832787124698,0,0
2019-11-03,Bengaluru,Karnataka,0.05,20.56,40.1,44.04,37.89,356.9,7908.97485598786,0,0
2019-11-04,Bengaluru,Karnataka,0.02,20.21,44.94,27.85,45.81,137.7,7616.135781304814,0,1
2019-11-05,Bengaluru,Karnataka,0.01,20.12,39.95,25.79,48.73,133.7,9631.664743817773,0,1
2019-11-06,Bengaluru,Karnataka,0.11,19.32,51.04,28.37,65.32,63.3,7880.974824708094,0,1
2019-11-07,Bengaluru,Karnataka,0.65,20.5,44.47,17.89,44.17,5.0,8382.226375437322,0,0
2019-11-08,Bengaluru,Karnataka,0.0,18.21,31.76,21.44,40.94,507.0,9776.4838501466,0,0
2019-11-09,Bengaluru,Karnataka,0.27,21.27,46.93,45.13,42.03,295.0,8694.650782919703,0,1
2019-11-10,Bengaluru,Karnataka,0.27,22.39,50.58,18.79,32.88,258.4,7545.731586398468,0,1
2019-11-11,Bengaluru,Karnataka,0.11,18.8,54.24,32.38,70.86,5.0,10999.33600005406,0,0
2019-11-12,Bengaluru,Karnataka,0.09,17.59,50.58,34.66,47.78,152.8,9482.353158607071,0,0
2019-11-13,Bengaluru,Karnataka,0.05,22.65,48.02,19.28,64.06,394.9,9274.875430414235,0,0
2019-11-14,Bengaluru,Karnataka,0.2,23.16,46.23,28.1,47.09,283.3,10195.806002970981,0,0
2019-11-15,Bengaluru,Karnataka,0.07,20.13,43.05,46.46,64.35,364.8,9317.563024093597,0,0
2019-11-16,Bengaluru,Karnataka,0.17,21.4,43.64,41.17,80.87,590.9,8160.4401024528515,0,0
2019-11-17,Bengaluru,Karnataka,0.04,20.57,43.28,24.73,60.19,5.0,8817.658457794596,0,1
2019-11-18,Bengaluru,Karnataka,0.67,17.22,31.04,37.69,61.54,438.5,8490.106528867047,0,0
2019-11-19,Bengaluru,Karnataka,0.41,18.41,35.21,21.06,45.41,5.0,9495.35522546257,0,1
2019-11-20,Bengaluru,Karnataka,0.99,18.7,31.49,41.86,43.33,373.7,10138.606285913747,0,1
2019-11-21,Bengaluru,Karnataka,0.01,19.75,55.72,34.89,49.98,301.9,10331.383625360399,0,0
2019-11-22,Bengaluru,Karnataka,0.1,20.27,38.63,30.06,68.61,515.4,7063.031688458145,0,0
2019-11-23,Bengaluru,Karnataka,0.53,21.22,31.54,33.65,56.89,115.2,8342.769982115497,0,1
2019-11-24,Bengaluru,Karnataka,0.3,18.03,36.45,28.61,56.6,581.3,8557.814951052507,0,1
2019-11-25,Bengaluru,Karnataka,0.08,20.22,34.57,17.47,48.7,112.9,7193.431553318671,0,1
2019-11-26,Bengaluru,Karnataka,0.16,19.97,33.63,33.37,57.38,676.1,8822.39417063324,0,0
2019-11-27,Bengaluru,Karnataka,0.12,18.94,41.69,24.98,54.58,111.6,8955.88942732721,0,1
2019-11-28,Bengaluru,Karnataka,0.37,18.86,32.4,38.07,92.31,406.5,9194.86605733729,0,1
2019-11-29,Bengaluru,Karnataka,0.21,18.43,51.6,22.18,74.33,410.2,9642.359566413388,0,1
2019-11-30,Bengaluru,Karnataka,0.19,19.85,57.11,26.12,39.28,486.6,8278.564603964815,0,1
